Date,*ST盈方000670.SZ,*ST德豪002005.SZ,紫光国微002049.SZ,苏州固锝002079.SZ,中环股份002129.SZ,通富微电002156.SZ,纳思达002180.SZ,华天科技002185.SZ,拓日新能002218.SZ,北方华创002371.SZ,国星光电002449.SZ,协鑫集成002506.SZ,爱康科技002610.SZ,亚玛顿002623.SZ,万润科技002654.SZ,木林森002745.SZ,天龙光电300029.SZ,台基股份300046.SZ,欧比特300053.SZ,国民技术300077.SZ,易成新能300080.SZ,乾照光电300102.SZ,向日葵300111.SZ,东方日升300118.SZ,晓程科技300139.SZ,东软载波300183.SZ,北京君正300223.SZ,瑞丰光电300241.SZ,长方集团300301.SZ,聚飞光电300303.SZ,晶盛机电300316.SZ,华灿光电300323.SZ,中颖电子300327.SZ,南大光电300346.SZ,扬杰科技300373.SZ,艾比森300389.SZ,中来股份300393.SZ,耐威科技300456.SZ,全志科技300458.SZ,富瀚微300613.SZ,捷捷微电300623.SZ,圣邦股份300661.SZ,富满电子300671.SZ,国科微300672.SZ,聚灿光电300708.SZ,捷佳伟创300724.SZ,航天机电600151.SH,上海贝岭600171.SH,华微电子600360.SH,*ST海润600401.SH,士兰微600460.SH,亿晶光电600537.SH,长电科技600584.SH,太极实业600667.SH,三安光电600703.SH,隆基股份601012.SH,京运通601908.SH,晶方科技603005.SH,芯能科技603105.SH,汇顶科技603160.SH,金辰股份603396.SH,韦尔股份603501.SH,福斯特603806.SH,兆易创新603986.SH
2018-08-09,121881726.0000,28213152.0000,1343353351.0000,65183714.0000,444469902.0000,169848953.0000,118002619.0000,179915393.0000,21788072.0000,1179443609.0000,55063121.0000,97726657.0000,0.0000,17547429.0000,22265291.0000,223420714.0000,7892448.0000,329246754.0000,103341018.0000,325214607.0000,92633540.0000,163370863.0000,0.0000,300938220.0000,255892072.0000,61171170.0000,129373283.0000,65749138.0000,11704689.0000,40272554.0000,309640858.0000,112190961.0000,114853731.0000,20753306.0000,228084855.0000,21485815.0000,25344836.0000,132953705.0000,284859553.0000,90685204.0000,157348197.0000,91292528.0000,105485246.0000,84908045.0000,66680154.0000,0.0000,36939701.0000,159057686.0000,176361606.0000,0.0000,576937604.0000,13045850.0000,321577842.0000,230108723.0000,887549237.0000,281020862.0000,28723385.0000,55288067.0000,481004505.0000,113735462.0000,17218963.0000,0.0000,41060111.0000,761062230.0000
2018-08-10,69894585.0000,24473828.0000,1018492843.0000,30217714.0000,258887246.0000,88865405.0000,68208831.0000,101778263.0000,12852603.0000,1031100264.0000,40004745.0000,72461197.0000,0.0000,8313307.0000,18597715.0000,96414747.0000,6589611.0000,573155831.0000,67311241.0000,288554364.0000,44704089.0000,108049872.0000,0.0000,166219504.0000,308751481.0000,29079143.0000,103753119.0000,98284304.0000,7330103.0000,28673806.0000,260411015.0000,77881345.0000,67292025.0000,14163029.0000,181950712.0000,15667279.0000,18870320.0000,122400971.0000,273720388.0000,61721893.0000,120931449.0000,55990426.0000,78024588.0000,272808507.0000,47590893.0000,997417.0000,37872494.0000,105802329.0000,120550905.0000,0.0000,410419357.0000,10284974.0000,218941961.0000,124090280.0000,451879373.0000,179575583.0000,21773962.0000,53143235.0000,962846975.0000,110719132.0000,14966960.0000,0.0000,17294283.0000,674537865.0000
2018-08-13,131198229.0000,41975407.0000,1445555405.0000,40238912.0000,378758977.0000,110087426.0000,69418396.0000,139074759.0000,21175733.0000,1038233814.0000,77711990.0000,50975233.0000,0.0000,8005985.0000,22710024.0000,114777338.0000,6215943.0000,789613556.0000,86796514.0000,386605238.0000,40972985.0000,91613595.0000,0.0000,91647110.0000,319743944.0000,42456884.0000,156214092.0000,112863538.0000,6764214.0000,29077170.0000,258665843.0000,78347274.0000,98183263.0000,16027847.0000,220843703.0000,14149208.0000,17424990.0000,104257029.0000,195643249.0000,54856958.0000,144757244.0000,45252024.0000,83920278.0000,228328820.0000,42082197.0000,418319.0000,33646836.0000,135777430.0000,124601803.0000,0.0000,495360022.0000,11391285.0000,297301295.0000,158473437.0000,690010595.0000,225672979.0000,27092651.0000,51474454.0000,760538848.0000,119223292.0000,17812505.0000,0.0000,26548374.0000,690438062.0000
2018-08-14,79030514.0000,24789335.0000,863527683.0000,25628431.0000,229340664.0000,67611695.0000,64991601.0000,133240871.0000,14198971.0000,949394262.0000,56191459.0000,39120443.0000,0.0000,7486071.0000,19232274.0000,93955456.0000,2939962.0000,697008507.0000,105797055.0000,230606719.0000,44207966.0000,58749208.0000,0.0000,59677700.0000,626688922.0000,34526596.0000,99488432.0000,51736086.0000,7281203.0000,25077814.0000,209761093.0000,41964471.0000,57792074.0000,12682277.0000,117111253.0000,12891633.0000,18100076.0000,71130714.0000,160748027.0000,38220984.0000,84899423.0000,36565167.0000,71537648.0000,135905481.0000,57636941.0000,830367.0000,25488573.0000,87391419.0000,82122265.0000,0.0000,313068574.0000,8093902.0000,169659875.0000,103977422.0000,353941835.0000,176227015.0000,16822801.0000,38338718.0000,1793451419.0000,73101221.0000,17012421.0000,0.0000,25436324.0000,713478154.0000
2018-08-15,66905188.0000,25713560.0000,1426301656.0000,29043246.0000,301054671.0000,61970625.0000,58739893.0000,124111247.0000,13964811.0000,797776058.0000,43913233.0000,38428556.0000,0.0000,6482654.0000,21225973.0000,76264807.0000,4807435.0000,589359924.0000,86426252.0000,203289158.0000,50660764.0000,59255115.0000,0.0000,76531226.0000,483508900.0000,33159880.0000,86649187.0000,101926580.0000,5879499.0000,29923629.0000,274375301.0000,51188811.0000,55659878.0000,14494014.0000,147209813.0000,9731521.0000,21297901.0000,73142114.0000,105544252.0000,41826764.0000,100011938.0000,46655859.0000,53108451.0000,128958185.0000,91574377.0000,1578679.0000,27166534.0000,84709518.0000,74852101.0000,0.0000,300369763.0000,8788291.0000,202569556.0000,115481644.0000,666286148.0000,404720986.0000,15016016.0000,26654472.0000,1085366779.0000,69408732.0000,16578723.0000,0.0000,26137022.0000,565808065.0000
2018-08-16,57518039.0000,25426696.0000,1270103241.0000,24591973.0000,250962710.0000,59311721.0000,81850450.0000,112394631.0000,13537230.0000,746317346.0000,140986833.0000,66568297.0000,0.0000,5735515.0000,11300293.0000,133339229.0000,4386147.0000,400652785.0000,73586978.0000,188324457.0000,90214070.0000,68744309.0000,0.0000,60002605.0000,359073765.0000,25594895.0000,73990403.0000,59287234.0000,5614116.0000,22595471.0000,167358563.0000,80719704.0000,37136361.0000,24610537.0000,163903064.0000,11577228.0000,19538152.0000,102996742.0000,84670408.0000,39284625.0000,101632869.0000,48750465.0000,49782132.0000,107410790.0000,342344694.0000,6515061.0000,29217715.0000,86416109.0000,105685698.0000,0.0000,278179585.0000,8860977.0000,201161925.0000,107477951.0000,676237761.0000,301646283.0000,14502588.0000,25253605.0000,804445762.0000,65695557.0000,12992897.0000,0.0000,37523100.0000,509033202.0000
2018-08-17,46285242.0000,22349017.0000,1093683625.0000,20367799.0000,246597284.0000,48890247.0000,61441090.0000,107464916.0000,13111052.0000,682316336.0000,146023168.0000,27978110.0000,0.0000,7061087.0000,11255317.0000,137509384.0000,5437643.0000,349634150.0000,73835941.0000,165086562.0000,87108156.0000,71939994.0000,0.0000,56230068.0000,268425872.0000,25002206.0000,65348863.0000,57548696.0000,13521248.0000,19936252.0000,168940875.0000,153023196.0000,51412486.0000,14272955.0000,133901325.0000,8653614.0000,23661406.0000,95518581.0000,79939562.0000,30615523.0000,204562359.0000,36649313.0000,52975798.0000,110170292.0000,309300745.0000,12017371.0000,24867852.0000,108088609.0000,63262541.0000,0.0000,305606202.0000,8256205.0000,180599739.0000,90226658.0000,448332185.0000,657657491.0000,13306248.0000,25517525.0000,687906845.0000,48074694.0000,10432567.0000,0.0000,36103458.0000,377574539.0000
2018-08-20,45867435.0000,13616541.0000,772781125.0000,33297426.0000,250358139.0000,57372596.0000,79118445.0000,98683999.0000,11382231.0000,605068853.0000,96515072.0000,49878915.0000,0.0000,5723091.0000,10777502.0000,163406117.0000,4483193.0000,420052894.0000,65179032.0000,198748817.0000,43311190.0000,43172456.0000,0.0000,54532018.0000,280559367.0000,38880001.0000,85903923.0000,57284273.0000,15900250.0000,17312825.0000,144181336.0000,124998817.0000,51670524.0000,13917504.0000,185154585.0000,12629485.0000,25609379.0000,102212714.0000,110630938.0000,39078433.0000,180471631.0000,28545224.0000,47848325.0000,112605388.0000,263725673.0000,1646227264.0000,23049984.0000,84613939.0000,63053073.0000,0.0000,253043869.0000,7957288.0000,163298920.0000,104158250.0000,460141540.0000,342989753.0000,20043051.0000,37292582.0000,519331908.0000,119924738.0000,11060111.0000,0.0000,18680578.0000,420369935.0000
2018-08-21,58042205.0000,16594340.0000,743641165.0000,31632146.0000,251601371.0000,65495984.0000,64838261.0000,75115261.0000,11378855.0000,701103665.0000,74832620.0000,49948076.0000,0.0000,5688797.0000,8665067.0000,200623653.0000,3336895.0000,371768345.0000,64091455.0000,212542026.0000,36701473.0000,40092119.0000,0.0000,44854101.0000,289715324.0000,26939846.0000,70821422.0000,44624539.0000,4536531.0000,23575722.0000,198874779.0000,126479343.0000,41153472.0000,13320519.0000,162952421.0000,11033555.0000,10566890.0000,69344734.0000,90244550.0000,33358626.0000,136529878.0000,48511311.0000,42492541.0000,108321849.0000,278836052.0000,1546628316.0000,85914397.0000,87554800.0000,66058474.0000,0.0000,394567427.0000,7419542.0000,205323508.0000,86149059.0000,1414666512.0000,221876042.0000,20199441.0000,46520429.0000,563192862.0000,72621052.0000,12569364.0000,0.0000,21961330.0000,470133784.0000
2018-08-22,38389828.0000,16114929.0000,521585192.0000,23280673.0000,202815847.0000,69471883.0000,74776261.0000,61987217.0000,7475819.0000,460529269.0000,43817866.0000,33198530.0000,0.0000,2763343.0000,6989736.0000,247347540.0000,3550224.0000,226137159.0000,46870084.0000,169233642.0000,29254649.0000,30011719.0000,0.0000,26360365.0000,208168714.0000,23118403.0000,63795278.0000,37103378.0000,3055299.0000,12475328.0000,245963823.0000,85368875.0000,42030433.0000,9634929.0000,236077228.0000,35636960.0000,7907681.0000,69996038.0000,71544328.0000,24366959.0000,119427140.0000,31312739.0000,53994163.0000,76815833.0000,442453246.0000,1269473531.0000,335064449.0000,58718614.0000,48461707.0000,0.0000,254941836.0000,5528176.0000,134521781.0000,61978025.0000,799641011.0000,133305752.0000,11266249.0000,29952389.0000,481881477.0000,135390503.0000,9574971.0000,0.0000,23651766.0000,381826664.0000
2018-08-23,47321438.0000,33697078.0000,906002111.0000,19203113.0000,283161501.0000,68305680.0000,77156312.0000,80138373.0000,10377450.0000,822840619.0000,92179355.0000,47625073.0000,0.0000,4974329.0000,14358955.0000,339547784.0000,4445832.0000,406207987.0000,72597519.0000,160981447.0000,39076187.0000,29791358.0000,0.0000,27594640.0000,225639635.0000,31789363.0000,86555980.0000,32177637.0000,3451105.0000,12917884.0000,193833107.0000,83201252.0000,53907411.0000,17214414.0000,199522490.0000,30400393.0000,11701246.0000,101210039.0000,179824891.0000,53316828.0000,172923473.0000,46883333.0000,45588880.0000,281140380.0000,325036599.0000,874309425.0000,164972795.0000,98546000.0000,46461525.0000,0.0000,336642174.0000,8905094.0000,308031349.0000,56808302.0000,1438844946.0000,120999992.0000,9431433.0000,39533868.0000,509308026.0000,95413597.0000,11722787.0000,0.0000,29746205.0000,678122205.0000
2018-08-24,40019685.0000,22306709.0000,719137240.0000,19883467.0000,180300505.0000,51745756.0000,58601456.0000,68684260.0000,10190354.0000,563522683.0000,125519689.0000,66451560.0000,0.0000,13212927.0000,18074359.0000,480551731.0000,3674532.0000,255448486.0000,47714858.0000,131610478.0000,23775731.0000,22164230.0000,0.0000,55910450.0000,408495773.0000,22638937.0000,70736006.0000,45546161.0000,2454012.0000,9282851.0000,133124858.0000,0.0000,58244481.0000,13513297.0000,119795087.0000,17500322.0000,21588068.0000,68054939.0000,103540239.0000,38649327.0000,158364071.0000,39829999.0000,52643920.0000,185889321.0000,233477282.0000,850648275.0000,112769128.0000,55859230.0000,60173699.0000,0.0000,231086834.0000,8233534.0000,312587412.0000,68969793.0000,770648508.0000,136524986.0000,8640768.0000,26981724.0000,372392885.0000,107331721.0000,14639844.0000,0.0000,10182007.0000,873107574.0000
2018-08-27,38416521.0000,19606481.0000,1113421334.0000,29794420.0000,366819458.0000,87320227.0000,239745569.0000,162302282.0000,51101171.0000,791161170.0000,136864732.0000,73759321.0000,0.0000,28207849.0000,36184271.0000,667780944.0000,5520316.0000,441823909.0000,77463122.0000,171014659.0000,51348363.0000,49550072.0000,0.0000,62797059.0000,359959706.0000,31531082.0000,79258093.0000,111054446.0000,5833873.0000,31170375.0000,255178498.0000,0.0000,90612655.0000,24075572.0000,165072071.0000,22815517.0000,23754868.0000,135154922.0000,157519366.0000,74537592.0000,178460610.0000,51765020.0000,48414370.0000,140106152.0000,225865680.0000,935782666.0000,96653285.0000,99797487.0000,78777467.0000,0.0000,379758370.0000,29219479.0000,227174829.0000,90268713.0000,1100090389.0000,377369608.0000,17440442.0000,53260603.0000,569974470.0000,165206375.0000,30612652.0000,0.0000,18725136.0000,880000286.0000
2018-08-28,40008471.0000,28213483.0000,809916990.0000,42920474.0000,225479376.0000,86713640.0000,106421182.0000,111323717.0000,156467120.0000,750665761.0000,83135749.0000,60019707.0000,0.0000,28784338.0000,37855786.0000,559656073.0000,4815271.0000,348508088.0000,64937507.0000,168097375.0000,79697691.0000,37440874.0000,0.0000,104718368.0000,233259093.0000,28286442.0000,70592017.0000,173197476.0000,4198471.0000,28106383.0000,241487344.0000,0.0000,73302624.0000,14965688.0000,144203149.0000,37176563.0000,16945434.0000,102152725.0000,115391010.0000,52208751.0000,122548790.0000,37421675.0000,42184688.0000,124682272.0000,253182584.0000,1119680309.0000,95880604.0000,71126557.0000,54650462.0000,0.0000,276839581.0000,38703580.0000,167214365.0000,80519901.0000,730768020.0000,203385414.0000,16584105.0000,41765407.0000,507664416.0000,86249537.0000,23654209.0000,0.0000,19099067.0000,410696876.0000
2018-08-29,31519633.0000,20299045.0000,838167850.0000,36597803.0000,176467472.0000,92630694.0000,86128931.0000,93536571.0000,61806687.0000,562665006.0000,70565817.0000,69492130.0000,0.0000,9208338.0000,20286564.0000,207660504.0000,4522384.0000,219110764.0000,37925509.0000,127165558.0000,30667999.0000,26296846.0000,0.0000,71533530.0000,246121885.0000,29834251.0000,63525346.0000,101519009.0000,6636174.0000,20458458.0000,190165925.0000,0.0000,39340462.0000,10419563.0000,112735214.0000,36811311.0000,16622306.0000,86309114.0000,232163307.0000,30291856.0000,82642290.0000,94120686.0000,42106345.0000,74910559.0000,162473525.0000,887163386.0000,92885087.0000,64401979.0000,73788118.0000,0.0000,196308585.0000,16352398.0000,273360530.0000,55577033.0000,516516388.0000,168647112.0000,25321027.0000,59289569.0000,418251664.0000,53375660.0000,13168371.0000,0.0000,16746378.0000,380519623.0000
2018-08-30,31242414.0000,17896366.0000,826806819.0000,23338188.0000,202310343.0000,62984341.0000,119280318.0000,60475472.0000,36704601.0000,411771891.0000,93259437.0000,38097964.0000,0.0000,8477021.0000,27153137.0000,589585606.0000,5099102.0000,212696019.0000,81362814.0000,223567199.0000,34684935.0000,32949380.0000,0.0000,54726343.0000,220444233.0000,23748242.0000,59060186.0000,105857497.0000,9764415.0000,23279410.0000,183729848.0000,151701218.0000,35805056.0000,18471120.0000,159179490.0000,29912726.0000,12580643.0000,81488888.0000,135403186.0000,26220988.0000,103324026.0000,46035759.0000,30919745.0000,76775010.0000,201851013.0000,1042481744.0000,64818667.0000,65469357.0000,60195566.0000,0.0000,293958488.0000,10238908.0000,270673889.0000,78732674.0000,769844829.0000,161668986.0000,31054214.0000,72994393.0000,322306763.0000,86488150.0000,13326706.0000,0.0000,14351944.0000,532365651.0000
2018-08-31,28471139.0000,37807430.0000,659374452.0000,14762969.0000,194815798.0000,47885409.0000,160323711.0000,62912208.0000,40104998.0000,431602946.0000,92689961.0000,48084635.0000,0.0000,7203139.0000,20461252.0000,421461931.0000,3469768.0000,288332182.0000,48325399.0000,93930641.0000,30206691.0000,21422971.0000,0.0000,68786469.0000,161075689.0000,37745926.0000,74998250.0000,72978298.0000,3012736.0000,12618129.0000,115716491.0000,105139608.0000,94958014.0000,15750123.0000,127777618.0000,26192091.0000,12126662.0000,66092034.0000,172797139.0000,25277880.0000,72336233.0000,57816911.0000,30899436.0000,91046151.0000,152931908.0000,859639406.0000,37285799.0000,54268469.0000,52670976.0000,0.0000,330553694.0000,10984906.0000,141907969.0000,85308728.0000,539563553.0000,370652925.0000,32839551.0000,36980873.0000,389308544.0000,57194622.0000,9037810.0000,0.0000,15533549.0000,343698519.0000
2018-09-03,24986603.0000,29181376.0000,692839614.0000,23517058.0000,265059762.0000,68029358.0000,111099003.0000,80083812.0000,51257342.0000,499286355.0000,77122011.0000,134924853.0000,0.0000,12336337.0000,14719050.0000,394056323.0000,54156007.0000,278472195.0000,61788024.0000,153911966.0000,39826116.0000,21782300.0000,0.0000,107237380.0000,122225125.0000,25577514.0000,90233325.0000,55319118.0000,4444424.0000,28644010.0000,152237433.0000,62126553.0000,91439398.0000,30120628.0000,252672983.0000,39269605.0000,17478381.0000,90539896.0000,163091725.0000,30533828.0000,113935487.0000,32188917.0000,36682136.0000,90099506.0000,93868394.0000,693807703.0000,40509239.0000,58276512.0000,85599937.0000,0.0000,259210955.0000,110222424.0000,184515436.0000,76315719.0000,565792455.0000,448153402.0000,47397673.0000,30585380.0000,364194989.0000,103587164.0000,64000447.0000,0.0000,20844636.0000,474586466.0000
2018-09-04,72366205.0000,31710176.0000,755219762.0000,18237281.0000,271451822.0000,57833264.0000,63010057.0000,85003064.0000,241342040.0000,927321545.0000,121006397.0000,103347394.0000,0.0000,9379527.0000,12846331.0000,253120420.0000,92901158.0000,321158652.0000,77258750.0000,159428351.0000,37249732.0000,27550452.0000,0.0000,75162475.0000,149240822.0000,24735946.0000,85972400.0000,93406334.0000,4171731.0000,21470541.0000,189017481.0000,76412494.0000,85300178.0000,16587560.0000,236088174.0000,30581966.0000,17718371.0000,257522517.0000,214657137.0000,36182287.0000,111040957.0000,41684281.0000,54308867.0000,96524381.0000,77557529.0000,597972192.0000,65873221.0000,66830936.0000,51863983.0000,0.0000,211233262.0000,70391089.0000,183510875.0000,59581657.0000,713860480.0000,308333827.0000,37282807.0000,26929622.0000,342396866.0000,225022773.0000,39632014.0000,0.0000,20990061.0000,554390260.0000
2018-09-05,50762515.0000,23723970.0000,1086061843.0000,19295840.0000,224914358.0000,81765822.0000,70103204.0000,78688422.0000,208644648.0000,538173718.0000,83348512.0000,122735139.0000,0.0000,8343018.0000,10247877.0000,406125835.0000,43685205.0000,231260407.0000,60738753.0000,130080153.0000,26114660.0000,29559254.0000,0.0000,88699465.0000,139944617.0000,21391442.0000,134352709.0000,71164467.0000,8033400.0000,22678298.0000,496968572.0000,70703051.0000,62806633.0000,14413893.0000,461107860.0000,29211930.0000,92467569.0000,156339731.0000,156354783.0000,47701797.0000,106417851.0000,42929375.0000,66597753.0000,81818703.0000,75690810.0000,877563588.0000,41549846.0000,55855986.0000,52441009.0000,0.0000,218404010.0000,77359036.0000,93052550.0000,51690963.0000,633084054.0000,286809742.0000,26315132.0000,38604887.0000,356863544.0000,104310833.0000,27185289.0000,0.0000,12728765.0000,465025578.0000
2018-09-06,42522643.0000,14265841.0000,605337358.0000,14868222.0000,220654444.0000,53869690.0000,67418083.0000,56280515.0000,97256098.0000,767691983.0000,52230056.0000,53402526.0000,0.0000,10405456.0000,12333283.0000,171570124.0000,27633560.0000,218790818.0000,82016891.0000,139776628.0000,27709184.0000,26958162.0000,0.0000,71239727.0000,252883874.0000,25813569.0000,348285668.0000,138142104.0000,2365070.0000,18124939.0000,278618522.0000,53355244.0000,114101309.0000,15943330.0000,239511585.0000,20861048.0000,66490775.0000,136988726.0000,246080388.0000,26665481.0000,74927194.0000,31485903.0000,38703605.0000,86949233.0000,66143681.0000,1023724189.0000,82199807.0000,59253057.0000,51249863.0000,0.0000,196957644.0000,40738810.0000,101939717.0000,55219818.0000,461939265.0000,201552825.0000,18427463.0000,60522191.0000,579410005.0000,144977034.0000,13221768.0000,0.0000,7810714.0000,408650555.0000
2018-09-07,43776199.0000,22467155.0000,1072049455.0000,19239511.0000,341016976.0000,116049787.0000,76588234.0000,100415263.0000,59063551.0000,1197045575.0000,77598368.0000,70567550.0000,0.0000,7078029.0000,9782938.0000,540742150.0000,23964315.0000,305039006.0000,71009170.0000,130634998.0000,28020102.0000,24864654.0000,0.0000,54605150.0000,505784917.0000,22009229.0000,236143358.0000,101775388.0000,5611189.0000,19147806.0000,428292398.0000,54663496.0000,83358673.0000,15118526.0000,225489536.0000,14952151.0000,72374560.0000,153798534.0000,307595604.0000,42952398.0000,114109400.0000,37397592.0000,43185700.0000,97360937.0000,64328365.0000,1037392871.0000,58686692.0000,119393948.0000,53759858.0000,0.0000,377030954.0000,29890716.0000,149939015.0000,68374064.0000,531343786.0000,155021616.0000,26546905.0000,77792343.0000,430166632.0000,116288709.0000,11657065.0000,0.0000,8999716.0000,714226213.0000
